acronym,cutting_plane,Section_Data_ID,URL,entrez.id,homologous_human_ID
Nhp2,sagittal,68563134,http://api.brain-map.org/grid_data/download/68563134?include=energy,52530,55651
Nhp2l1,sagittal,68633125,http://api.brain-map.org/grid_data/download/68633125?include=energy,20826,4809
Nhs,sagittal,70595756,http://api.brain-map.org/grid_data/download/70595756?include=energy,195727,4810
Nhs,sagittal,70565885,http://api.brain-map.org/grid_data/download/70565885?include=energy,195727,4810
Nhsl1,sagittal,74265315,http://api.brain-map.org/grid_data/download/74265315?include=energy,215819,57224
Nhsl1,sagittal,69174547,http://api.brain-map.org/grid_data/download/69174547?include=energy,215819,57224
Niacr1,sagittal,100144869,http://api.brain-map.org/grid_data/download/100144869?include=energy,80885,338442
Nicn1,coronal,75773512,http://api.brain-map.org/grid_data/download/75773512?include=energy,66257,84276
Nicn1,sagittal,71608209,http://api.brain-map.org/grid_data/download/71608209?include=energy,66257,84276
Nid1,sagittal,69782246,http://api.brain-map.org/grid_data/download/69782246?include=energy,18073,4811
Nid1,coronal,75084474,http://api.brain-map.org/grid_data/download/75084474?include=energy,18073,4811
Nid2,sagittal,69837532,http://api.brain-map.org/grid_data/download/69837532?include=energy,18074,22795
Nif3l1,sagittal,69782252,http://api.brain-map.org/grid_data/download/69782252?include=energy,65102,60491
Nin,coronal,76115736,http://api.brain-map.org/grid_data/download/76115736?include=energy,18080,51199
Nin,sagittal,69782258,http://api.brain-map.org/grid_data/download/69782258?include=energy,18080,51199
Ninj1,sagittal,69782264,http://api.brain-map.org/grid_data/download/69782264?include=energy,18081,4814
Ninj1,sagittal,70919424,http://api.brain-map.org/grid_data/download/70919424?include=energy,18081,4814
Ninj1,coronal,71670490,http://api.brain-map.org/grid_data/download/71670490?include=energy,18081,4814
Ninj2,sagittal,69782270,http://api.brain-map.org/grid_data/download/69782270?include=energy,29862,4815
Ninl,sagittal,73512540,http://api.brain-map.org/grid_data/download/73512540?include=energy,78177,22981
Nip7,sagittal,513470,http://api.brain-map.org/grid_data/download/513470?include=energy,66164,51388
Nipa1,sagittal,70546275,http://api.brain-map.org/grid_data/download/70546275?include=energy,233280,123606
Nipa2,sagittal,70445473,http://api.brain-map.org/grid_data/download/70445473?include=energy,93790,81614
Nipa2,coronal,75041549,http://api.brain-map.org/grid_data/download/75041549?include=energy,93790,81614
Nipal1,sagittal,70204105,http://api.brain-map.org/grid_data/download/70204105?include=energy,70701,152519
Nipal2,sagittal,641522,http://api.brain-map.org/grid_data/download/641522?include=energy,223473,79815
Nipal3,coronal,70436746,http://api.brain-map.org/grid_data/download/70436746?include=energy,74552,57185
Nipal3,sagittal,69028282,http://api.brain-map.org/grid_data/download/69028282?include=energy,74552,57185
Nipal4,sagittal,70717377,http://api.brain-map.org/grid_data/download/70717377?include=energy,214112,348938
Nipbl,sagittal,69133773,http://api.brain-map.org/grid_data/download/69133773?include=energy,71175,25836
Nipsnap1,sagittal,69059970,http://api.brain-map.org/grid_data/download/69059970?include=energy,18082,8508
Nipsnap3a,sagittal,74635035,http://api.brain-map.org/grid_data/download/74635035?include=energy,73398,NA
Nipsnap3b,sagittal,68341920,http://api.brain-map.org/grid_data/download/68341920?include=energy,66536,25934
Nisch,sagittal,73811513,http://api.brain-map.org/grid_data/download/73811513?include=energy,64652,NA
Nisch,sagittal,69134550,http://api.brain-map.org/grid_data/download/69134550?include=energy,64652,NA
Nit1,sagittal,71723997,http://api.brain-map.org/grid_data/download/71723997?include=energy,27045,4817
Nit2,sagittal,68341818,http://api.brain-map.org/grid_data/download/68341818?include=energy,52633,56954
Nkain1,sagittal,71991923,http://api.brain-map.org/grid_data/download/71991923?include=energy,67149,79570
Nkain2,sagittal,73513326,http://api.brain-map.org/grid_data/download/73513326?include=energy,432450,154215
Nkain3,sagittal,70239009,http://api.brain-map.org/grid_data/download/70239009?include=energy,269513,286183
Nkain4,sagittal,1475,http://api.brain-map.org/grid_data/download/1475?include=energy,58237,128414
Nkain4,coronal,112648182,http://api.brain-map.org/grid_data/download/112648182?include=energy,58237,128414
Nkap,sagittal,69549265,http://api.brain-map.org/grid_data/download/69549265?include=energy,67050,79576
Nkapl,sagittal,69407785,http://api.brain-map.org/grid_data/download/69407785?include=energy,66707,222698
Nkd1,sagittal,69549191,http://api.brain-map.org/grid_data/download/69549191?include=energy,93960,85407
Nkd1,coronal,74586666,http://api.brain-map.org/grid_data/download/74586666?include=energy,93960,85407
Nkd2,coronal,75042259,http://api.brain-map.org/grid_data/download/75042259?include=energy,72293,85409
Nkd2,sagittal,587433,http://api.brain-map.org/grid_data/download/587433?include=energy,72293,85409
Nkg7,sagittal,75831759,http://api.brain-map.org/grid_data/download/75831759?include=energy,72310,4818
Nkiras1,sagittal,74821972,http://api.brain-map.org/grid_data/download/74821972?include=energy,69721,28512
Nkiras2,coronal,2429,http://api.brain-map.org/grid_data/download/2429?include=energy,71966,28511
Nkiras2,sagittal,2430,http://api.brain-map.org/grid_data/download/2430?include=energy,71966,28511
Nkpd1,sagittal,70300547,http://api.brain-map.org/grid_data/download/70300547?include=energy,69547,284353
Nkrf,sagittal,74300663,http://api.brain-map.org/grid_data/download/74300663?include=energy,77286,55922
Nkrf,sagittal,71283580,http://api.brain-map.org/grid_data/download/71283580?include=energy,77286,55922
Nktr,sagittal,73423868,http://api.brain-map.org/grid_data/download/73423868?include=energy,18087,4820
Nkx1-1,sagittal,81790666,http://api.brain-map.org/grid_data/download/81790666?include=energy,672284,NA
Nkx1-2,sagittal,69289561,http://api.brain-map.org/grid_data/download/69289561?include=energy,20231,390010
Nkx2-1,sagittal,70445269,http://api.brain-map.org/grid_data/download/70445269?include=energy,21869,7080
Nkx2-1,coronal,74988460,http://api.brain-map.org/grid_data/download/74988460?include=energy,21869,7080
Nkx2-2,sagittal,70593314,http://api.brain-map.org/grid_data/download/70593314?include=energy,18088,4821
Nkx2-3,sagittal,81654157,http://api.brain-map.org/grid_data/download/81654157?include=energy,18089,159296
Nkx2-5,sagittal,100147508,http://api.brain-map.org/grid_data/download/100147508?include=energy,18091,1482
Nkx2-6,sagittal,77932777,http://api.brain-map.org/grid_data/download/77932777?include=energy,18092,137814
Nkx2-9,sagittal,75934936,http://api.brain-map.org/grid_data/download/75934936?include=energy,18094,26257
Nkx3-1,sagittal,75934937,http://api.brain-map.org/grid_data/download/75934937?include=energy,18095,4824
Nkx3-2,sagittal,81790684,http://api.brain-map.org/grid_data/download/81790684?include=energy,12020,579
Nkx6-1,sagittal,81657661,http://api.brain-map.org/grid_data/download/81657661?include=energy,18096,4825
Nkx6-2,sagittal,71325276,http://api.brain-map.org/grid_data/download/71325276?include=energy,14912,84504
Nkx6-3,sagittal,69816458,http://api.brain-map.org/grid_data/download/69816458?include=energy,74561,NA
Nle1,sagittal,68633008,http://api.brain-map.org/grid_data/download/68633008?include=energy,217011,54475
Nlgn1,sagittal,70300553,http://api.brain-map.org/grid_data/download/70300553?include=energy,192167,22871
Nlgn2,sagittal,77656728,http://api.brain-map.org/grid_data/download/77656728?include=energy,216856,57555
Nlgn3,sagittal,70300559,http://api.brain-map.org/grid_data/download/70300559?include=energy,245537,54413
Nlk,sagittal,69014848,http://api.brain-map.org/grid_data/download/69014848?include=energy,18099,51701
Nlk,coronal,76085742,http://api.brain-map.org/grid_data/download/76085742?include=energy,18099,51701
Nln,sagittal,638735,http://api.brain-map.org/grid_data/download/638735?include=energy,75805,57486
Nlrc3,sagittal,74513983,http://api.brain-map.org/grid_data/download/74513983?include=energy,268857,197358
Nlrc4,sagittal,75988354,http://api.brain-map.org/grid_data/download/75988354?include=energy,268973,58484
Nlrc5,sagittal,70920105,http://api.brain-map.org/grid_data/download/70920105?include=energy,434341,84166
Nlrc5,sagittal,73731481,http://api.brain-map.org/grid_data/download/73731481?include=energy,434341,84166
Nlrp10,sagittal,71234530,http://api.brain-map.org/grid_data/download/71234530?include=energy,244202,338322
Nlrp12,sagittal,71668983,http://api.brain-map.org/grid_data/download/71668983?include=energy,378425,91662
Nlrp1a,sagittal,70276903,http://api.brain-map.org/grid_data/download/70276903?include=energy,195046,NA
Nlrp2,sagittal,73818829,http://api.brain-map.org/grid_data/download/73818829?include=energy,232827,55655
Nlrp3,sagittal,71021155,http://api.brain-map.org/grid_data/download/71021155?include=energy,216799,114548
Nlrp4b,sagittal,75931603,http://api.brain-map.org/grid_data/download/75931603?include=energy,210045,NA
Nlrp4c,sagittal,70785018,http://api.brain-map.org/grid_data/download/70785018?include=energy,83564,147945
Nlrp4e,sagittal,70784702,http://api.brain-map.org/grid_data/download/70784702?include=energy,446099,147945
Nlrp4g,sagittal,70725013,http://api.brain-map.org/grid_data/download/70725013?include=energy,235779,NA
Nlrp5,sagittal,68667431,http://api.brain-map.org/grid_data/download/68667431?include=energy,23968,126206
Nlrp6,sagittal,69173238,http://api.brain-map.org/grid_data/download/69173238?include=energy,101613,171389
Nlrp9a,sagittal,70784690,http://api.brain-map.org/grid_data/download/70784690?include=energy,233001,NA
Nlrp9b,sagittal,73635501,http://api.brain-map.org/grid_data/download/73635501?include=energy,243874,338321
Nlrp9c,sagittal,70784696,http://api.brain-map.org/grid_data/download/70784696?include=energy,330490,NA
Nlrx1,sagittal,68667210,http://api.brain-map.org/grid_data/download/68667210?include=energy,270151,79671
Nmb,sagittal,68744624,http://api.brain-map.org/grid_data/download/68744624?include=energy,68039,4828
Nmb,coronal,71836874,http://api.brain-map.org/grid_data/download/71836874?include=energy,68039,4828
Nmbr,coronal,77332086,http://api.brain-map.org/grid_data/download/77332086?include=energy,18101,4829
Nmbr,sagittal,69258184,http://api.brain-map.org/grid_data/download/69258184?include=energy,18101,4829
Nmd3,sagittal,81599628,http://api.brain-map.org/grid_data/download/81599628?include=energy,97112,51068
Nmd3,sagittal,68269070,http://api.brain-map.org/grid_data/download/68269070?include=energy,97112,51068
Nme1,sagittal,74277663,http://api.brain-map.org/grid_data/download/74277663?include=energy,18102,4830
Nme1,coronal,75144617,http://api.brain-map.org/grid_data/download/75144617?include=energy,18102,4830
Nme2,sagittal,69782276,http://api.brain-map.org/grid_data/download/69782276?include=energy,18103,4831
Nme3,sagittal,68744839,http://api.brain-map.org/grid_data/download/68744839?include=energy,79059,4832
Nme4,sagittal,68443519,http://api.brain-map.org/grid_data/download/68443519?include=energy,56520,4833
Nme5,sagittal,75850264,http://api.brain-map.org/grid_data/download/75850264?include=energy,75533,8382
Nme6,sagittal,68191528,http://api.brain-map.org/grid_data/download/68191528?include=energy,54369,10201
Nme7,sagittal,69262339,http://api.brain-map.org/grid_data/download/69262339?include=energy,171567,29922
Nme8,sagittal,69114555,http://api.brain-map.org/grid_data/download/69114555?include=energy,73412,51314
Nmi,sagittal,413813,http://api.brain-map.org/grid_data/download/413813?include=energy,64685,9111
Nmnat1,sagittal,71210544,http://api.brain-map.org/grid_data/download/71210544?include=energy,66454,64802
Nmnat2,sagittal,69782282,http://api.brain-map.org/grid_data/download/69782282?include=energy,226518,23057
Nmnat3,sagittal,77792022,http://api.brain-map.org/grid_data/download/77792022?include=energy,74080,NA
Nmral1,sagittal,69549178,http://api.brain-map.org/grid_data/download/69549178?include=energy,67824,57407
Nmrk1,sagittal,68666607,http://api.brain-map.org/grid_data/download/68666607?include=energy,225994,54981
Nmrk2,sagittal,70278099,http://api.brain-map.org/grid_data/download/70278099?include=energy,69564,27231
Nmt1,sagittal,76097709,http://api.brain-map.org/grid_data/download/76097709?include=energy,18107,4836
Nmt2,sagittal,686192,http://api.brain-map.org/grid_data/download/686192?include=energy,18108,9397
Nmu,sagittal,72182969,http://api.brain-map.org/grid_data/download/72182969?include=energy,56183,10874
Nmur1,sagittal,69257618,http://api.brain-map.org/grid_data/download/69257618?include=energy,14767,10316
Nmur2,sagittal,81600118,http://api.brain-map.org/grid_data/download/81600118?include=energy,216749,56923
Nmur2,sagittal,69258190,http://api.brain-map.org/grid_data/download/69258190?include=energy,216749,56923
Nnat,coronal,655497,http://api.brain-map.org/grid_data/download/655497?include=energy,18111,4826
Nnat,coronal,77887874,http://api.brain-map.org/grid_data/download/77887874?include=energy,18111,4826
Nnat,sagittal,77790710,http://api.brain-map.org/grid_data/download/77790710?include=energy,18111,4826
Nnmt,sagittal,68523168,http://api.brain-map.org/grid_data/download/68523168?include=energy,18113,4837
Nnt,sagittal,68443262,http://api.brain-map.org/grid_data/download/68443262?include=energy,18115,NA
nnyRab5a,sagittal,67978388,http://api.brain-map.org/grid_data/download/67978388?include=energy,271457,5868
Noa1,sagittal,634470,http://api.brain-map.org/grid_data/download/634470?include=energy,56412,84273
Nob1,sagittal,69353620,http://api.brain-map.org/grid_data/download/69353620?include=energy,67619,28987
Nobox,sagittal,69816661,http://api.brain-map.org/grid_data/download/69816661?include=energy,18291,135935
Noc2l,sagittal,583872,http://api.brain-map.org/grid_data/download/583872?include=energy,57741,26155
Noc3l,sagittal,69170294,http://api.brain-map.org/grid_data/download/69170294?include=energy,57753,64318
Noc4l,sagittal,532677,http://api.brain-map.org/grid_data/download/532677?include=energy,100608,79050
Nod1,sagittal,75831732,http://api.brain-map.org/grid_data/download/75831732?include=energy,107607,10392
Nod2,sagittal,70946239,http://api.brain-map.org/grid_data/download/70946239?include=energy,257632,64127
Nod2,coronal,75038483,http://api.brain-map.org/grid_data/download/75038483?include=energy,257632,64127
Nodal,sagittal,69782288,http://api.brain-map.org/grid_data/download/69782288?include=energy,18119,4838
Nog,sagittal,69782294,http://api.brain-map.org/grid_data/download/69782294?include=energy,18121,9241
Nog,coronal,75084476,http://api.brain-map.org/grid_data/download/75084476?include=energy,18121,9241
Nol10,sagittal,73497615,http://api.brain-map.org/grid_data/download/73497615?include=energy,217431,79954
Nol11,sagittal,67787338,http://api.brain-map.org/grid_data/download/67787338?include=energy,68979,25926
Nol12,sagittal,71616350,http://api.brain-map.org/grid_data/download/71616350?include=energy,97961,79159
Nol3,sagittal,67767468,http://api.brain-map.org/grid_data/download/67767468?include=energy,78688,8996
Nol4,coronal,76115737,http://api.brain-map.org/grid_data/download/76115737?include=energy,319211,8715
Nol4,sagittal,69782300,http://api.brain-map.org/grid_data/download/69782300?include=energy,319211,8715
Nol6,sagittal,69169517,http://api.brain-map.org/grid_data/download/69169517?include=energy,230082,65083
Nol7,sagittal,69782306,http://api.brain-map.org/grid_data/download/69782306?include=energy,70078,51406
Nol8,sagittal,69134322,http://api.brain-map.org/grid_data/download/69134322?include=energy,70930,55035
Nol9,sagittal,69407630,http://api.brain-map.org/grid_data/download/69407630?include=energy,74035,79707
Nom1,sagittal,70787026,http://api.brain-map.org/grid_data/download/70787026?include=energy,433864,64434
Nomo1,sagittal,1698,http://api.brain-map.org/grid_data/download/1698?include=energy,211548,283820 | 23420 | 408050
Nomo1,coronal,1697,http://api.brain-map.org/grid_data/download/1697?include=energy,211548,283820 | 23420 | 408050
Nono,sagittal,68443166,http://api.brain-map.org/grid_data/download/68443166?include=energy,53610,4841
Nop10,sagittal,69549190,http://api.brain-map.org/grid_data/download/69549190?include=energy,66181,55505
Nop10,coronal,75042268,http://api.brain-map.org/grid_data/download/75042268?include=energy,66181,55505
Nop14,sagittal,70430674,http://api.brain-map.org/grid_data/download/70430674?include=energy,75416,8602
Nop16,sagittal,68301646,http://api.brain-map.org/grid_data/download/68301646?include=energy,28126,51491
Nop2,sagittal,532574,http://api.brain-map.org/grid_data/download/532574?include=energy,110109,4839
Nop56,sagittal,68193039,http://api.brain-map.org/grid_data/download/68193039?include=energy,67134,10528
Nop58,sagittal,73617456,http://api.brain-map.org/grid_data/download/73617456?include=energy,55989,51602
Nos1,coronal,75147762,http://api.brain-map.org/grid_data/download/75147762?include=energy,18125,4842
Nos1,sagittal,71234633,http://api.brain-map.org/grid_data/download/71234633?include=energy,18125,4842
Nos1ap,coronal,77280574,http://api.brain-map.org/grid_data/download/77280574?include=energy,70729,NA
Nos1ap,sagittal,74580841,http://api.brain-map.org/grid_data/download/74580841?include=energy,70729,NA
Nos2,sagittal,69028647,http://api.brain-map.org/grid_data/download/69028647?include=energy,18126,4843
Nos3,sagittal,75831750,http://api.brain-map.org/grid_data/download/75831750?include=energy,18127,4846
Nosip,sagittal,69782324,http://api.brain-map.org/grid_data/download/69782324?include=energy,66394,51070
Notch1,sagittal,70593326,http://api.brain-map.org/grid_data/download/70593326?include=energy,18128,4851
Notch2,sagittal,69837872,http://api.brain-map.org/grid_data/download/69837872?include=energy,18129,4853
Notch3,coronal,79908817,http://api.brain-map.org/grid_data/download/79908817?include=energy,18131,4854
Notch3,coronal,1788,http://api.brain-map.org/grid_data/download/1788?include=energy,18131,4854
Notch3,sagittal,1789,http://api.brain-map.org/grid_data/download/1789?include=energy,18131,4854
Notch4,sagittal,73818802,http://api.brain-map.org/grid_data/download/73818802?include=energy,18132,4855
Noto,sagittal,74578230,http://api.brain-map.org/grid_data/download/74578230?include=energy,384452,344022
Notum,coronal,73732151,http://api.brain-map.org/grid_data/download/73732151?include=energy,77583,147111
Notum,sagittal,69549168,http://api.brain-map.org/grid_data/download/69549168?include=energy,77583,147111
Notum,sagittal,71213782,http://api.brain-map.org/grid_data/download/71213782?include=energy,77583,147111
Nov,sagittal,75492470,http://api.brain-map.org/grid_data/download/75492470?include=energy,18133,4856
Nov,sagittal,75492644,http://api.brain-map.org/grid_data/download/75492644?include=energy,18133,4856
Nov,sagittal,75457465,http://api.brain-map.org/grid_data/download/75457465?include=energy,18133,4856
Nov,sagittal,75457462,http://api.brain-map.org/grid_data/download/75457462?include=energy,18133,4856
Nov,sagittal,75492634,http://api.brain-map.org/grid_data/download/75492634?include=energy,18133,4856
Nov,sagittal,75496410,http://api.brain-map.org/grid_data/download/75496410?include=energy,18133,4856
Nov,sagittal,75496138,http://api.brain-map.org/grid_data/download/75496138?include=energy,18133,4856
Nov,sagittal,75496139,http://api.brain-map.org/grid_data/download/75496139?include=energy,18133,4856
Nov,sagittal,75492654,http://api.brain-map.org/grid_data/download/75492654?include=energy,18133,4856
Nov,sagittal,69117423,http://api.brain-map.org/grid_data/download/69117423?include=energy,18133,4856
Nov,sagittal,75457463,http://api.brain-map.org/grid_data/download/75457463?include=energy,18133,4856
Nov,sagittal,75496430,http://api.brain-map.org/grid_data/download/75496430?include=energy,18133,4856
Nov,sagittal,75496420,http://api.brain-map.org/grid_data/download/75496420?include=energy,18133,4856
Nov,sagittal,75457464,http://api.brain-map.org/grid_data/download/75457464?include=energy,18133,4856
Nov,sagittal,75496431,http://api.brain-map.org/grid_data/download/75496431?include=energy,18133,4856
Nov,sagittal,1242,http://api.brain-map.org/grid_data/download/1242?include=energy,18133,4856
Nov,coronal,69120620,http://api.brain-map.org/grid_data/download/69120620?include=energy,18133,4856
Nov,sagittal,75496140,http://api.brain-map.org/grid_data/download/75496140?include=energy,18133,4856
Nov,sagittal,75496137,http://api.brain-map.org/grid_data/download/75496137?include=energy,18133,4856
Nova1,coronal,73931640,http://api.brain-map.org/grid_data/download/73931640?include=energy,664883,4857
Nova1,sagittal,70300565,http://api.brain-map.org/grid_data/download/70300565?include=energy,664883,4857
Nox1,sagittal,71832830,http://api.brain-map.org/grid_data/download/71832830?include=energy,237038,27035
Nox3,sagittal,70300571,http://api.brain-map.org/grid_data/download/70300571?include=energy,224480,50508
Nox4,sagittal,68446069,http://api.brain-map.org/grid_data/download/68446069?include=energy,50490,50507
Noxa1,sagittal,75831737,http://api.brain-map.org/grid_data/download/75831737?include=energy,241275,10811
Noxo1,sagittal,69080483,http://api.brain-map.org/grid_data/download/69080483?include=energy,71893,124056
Npas1,sagittal,74821618,http://api.brain-map.org/grid_data/download/74821618?include=energy,18142,4861
Npas2,sagittal,70593327,http://api.brain-map.org/grid_data/download/70593327?include=energy,18143,4862
Npas2,coronal,74724764,http://api.brain-map.org/grid_data/download/74724764?include=energy,18143,4862
Npas3,sagittal,73949578,http://api.brain-map.org/grid_data/download/73949578?include=energy,27386,64067
Npas3,sagittal,69816643,http://api.brain-map.org/grid_data/download/69816643?include=energy,27386,64067
Npas4,sagittal,71281129,http://api.brain-map.org/grid_data/download/71281129?include=energy,225872,266743
Npat,sagittal,71234634,http://api.brain-map.org/grid_data/download/71234634?include=energy,244879,4863
Npb,sagittal,74059213,http://api.brain-map.org/grid_data/download/74059213?include=energy,208990,256933
Npbwr1,sagittal,70565993,http://api.brain-map.org/grid_data/download/70565993?include=energy,226304,2831
Npc1,sagittal,71234644,http://api.brain-map.org/grid_data/download/71234644?include=energy,18145,4864
Npc1l1,sagittal,77924414,http://api.brain-map.org/grid_data/download/77924414?include=energy,237636,29881
Npc2,coronal,75774115,http://api.brain-map.org/grid_data/download/75774115?include=energy,67963,10577
Npc2,sagittal,293915,http://api.brain-map.org/grid_data/download/293915?include=energy,67963,10577
Npdc1,sagittal,716,http://api.brain-map.org/grid_data/download/716?include=energy,18146,56654
Npdc1,coronal,715,http://api.brain-map.org/grid_data/download/715?include=energy,18146,56654
Npepl1,sagittal,69782342,http://api.brain-map.org/grid_data/download/69782342?include=energy,228961,79716
Npepps,coronal,844,http://api.brain-map.org/grid_data/download/844?include=energy,19155,9520
Npepps,sagittal,68269688,http://api.brain-map.org/grid_data/download/68269688?include=energy,19155,9520
Npff,sagittal,74514321,http://api.brain-map.org/grid_data/download/74514321?include=energy,54615,8620
Npffr2,coronal,70562070,http://api.brain-map.org/grid_data/download/70562070?include=energy,104443,10886
Npffr2,sagittal,69257642,http://api.brain-map.org/grid_data/download/69257642?include=energy,104443,10886
Nphp1,sagittal,76003567,http://api.brain-map.org/grid_data/download/76003567?include=energy,53885,4867
Nphp3,sagittal,76003713,http://api.brain-map.org/grid_data/download/76003713?include=energy,74025,27031
Nphp4,sagittal,71234655,http://api.brain-map.org/grid_data/download/71234655?include=energy,260305,261734
Nphs1,sagittal,70300577,http://api.brain-map.org/grid_data/download/70300577?include=energy,54631,4868
Nphs2,sagittal,76003714,http://api.brain-map.org/grid_data/download/76003714?include=energy,170484,7827
Npl,sagittal,67815970,http://api.brain-map.org/grid_data/download/67815970?include=energy,74091,80896
Nploc4,sagittal,69526498,http://api.brain-map.org/grid_data/download/69526498?include=energy,217365,55666
Npm2,sagittal,72182947,http://api.brain-map.org/grid_data/download/72182947?include=energy,328440,10361
Npm3,sagittal,71763516,http://api.brain-map.org/grid_data/download/71763516?include=energy,18150,10360
Npnt,coronal,71670677,http://api.brain-map.org/grid_data/download/71670677?include=energy,114249,255743
Npnt,sagittal,69782366,http://api.brain-map.org/grid_data/download/69782366?include=energy,114249,255743
Nppb,sagittal,69174475,http://api.brain-map.org/grid_data/download/69174475?include=energy,18158,NA
Nppc,sagittal,71920453,http://api.brain-map.org/grid_data/download/71920453?include=energy,18159,4880
Npr1,coronal,71670678,http://api.brain-map.org/grid_data/download/71670678?include=energy,18160,4881
Npr1,sagittal,69782372,http://api.brain-map.org/grid_data/download/69782372?include=energy,18160,4881
Npr2,sagittal,68845466,http://api.brain-map.org/grid_data/download/68845466?include=energy,230103,4882
Npr3,coronal,73931412,http://api.brain-map.org/grid_data/download/73931412?include=energy,18162,4883
Npr3,sagittal,70546287,http://api.brain-map.org/grid_data/download/70546287?include=energy,18162,4883
Nprl2,sagittal,2702,http://api.brain-map.org/grid_data/download/2702?include=energy,56032,10641
Nprl2,coronal,2701,http://api.brain-map.org/grid_data/download/2701?include=energy,56032,10641
Nprl3,sagittal,69261427,http://api.brain-map.org/grid_data/download/69261427?include=energy,17168,8131
Npsr1,coronal,70560288,http://api.brain-map.org/grid_data/download/70560288?include=energy,319239,387129
Npsr1,sagittal,69236748,http://api.brain-map.org/grid_data/download/69236748?include=energy,319239,387129
Nptn,sagittal,74581026,http://api.brain-map.org/grid_data/download/74581026?include=energy,20320,NA
Nptx1,coronal,73520998,http://api.brain-map.org/grid_data/download/73520998?include=energy,18164,4884
Nptx1,sagittal,71234666,http://api.brain-map.org/grid_data/download/71234666?include=energy,18164,4884
Nptx2,coronal,74047773,http://api.brain-map.org/grid_data/download/74047773?include=energy,53324,4885
Nptx2,sagittal,79762517,http://api.brain-map.org/grid_data/download/79762517?include=energy,53324,4885
Npvf,sagittal,69818107,http://api.brain-map.org/grid_data/download/69818107?include=energy,60531,64111
Npvf,coronal,74882808,http://api.brain-map.org/grid_data/download/74882808?include=energy,60531,64111
Npw,sagittal,74635785,http://api.brain-map.org/grid_data/download/74635785?include=energy,381073,283869
Npy,sagittal,718,http://api.brain-map.org/grid_data/download/718?include=energy,109648,4852
Npy,sagittal,100055063,http://api.brain-map.org/grid_data/download/100055063?include=energy,109648,4852
Npy,sagittal,100055044,http://api.brain-map.org/grid_data/download/100055044?include=energy,109648,4852
Npy,sagittal,719,http://api.brain-map.org/grid_data/download/719?include=energy,109648,4852
Npy,coronal,717,http://api.brain-map.org/grid_data/download/717?include=energy,109648,4852
Npy,sagittal,100055050,http://api.brain-map.org/grid_data/download/100055050?include=energy,109648,4852
Npy1r,coronal,72103807,http://api.brain-map.org/grid_data/download/72103807?include=energy,18166,4886
Npy1r,sagittal,100142555,http://api.brain-map.org/grid_data/download/100142555?include=energy,18166,4886
Npy2r,sagittal,69258196,http://api.brain-map.org/grid_data/download/69258196?include=energy,18167,4887
Npy5r,sagittal,69258202,http://api.brain-map.org/grid_data/download/69258202?include=energy,18168,4889
Npy6r,sagittal,69258208,http://api.brain-map.org/grid_data/download/69258208?include=energy,18169,NA
Nqo1,sagittal,413770,http://api.brain-map.org/grid_data/download/413770?include=energy,18104,1728
Nqo1,coronal,74800915,http://api.brain-map.org/grid_data/download/74800915?include=energy,18104,1728
Nqo2,coronal,74819244,http://api.brain-map.org/grid_data/download/74819244?include=energy,18105,4835
Nqo2,sagittal,68523336,http://api.brain-map.org/grid_data/download/68523336?include=energy,18105,4835
Nr0b1,sagittal,77464954,http://api.brain-map.org/grid_data/download/77464954?include=energy,11614,190
Nr0b2,sagittal,77454633,http://api.brain-map.org/grid_data/download/77454633?include=energy,23957,8431
Nr1d1,sagittal,1244,http://api.brain-map.org/grid_data/download/1244?include=energy,217166,9572
Nr1d1,coronal,1243,http://api.brain-map.org/grid_data/download/1243?include=energy,217166,9572
Nr1d2,coronal,1245,http://api.brain-map.org/grid_data/download/1245?include=energy,353187,9975
Nr1d2,sagittal,1246,http://api.brain-map.org/grid_data/download/1246?include=energy,353187,9975
Nr1h2,sagittal,70920057,http://api.brain-map.org/grid_data/download/70920057?include=energy,22260,7376
Nr1h2,sagittal,72182970,http://api.brain-map.org/grid_data/download/72182970?include=energy,22260,7376
Nr1h3,coronal,112205214,http://api.brain-map.org/grid_data/download/112205214?include=energy,22259,10062
Nr1h3,sagittal,2432,http://api.brain-map.org/grid_data/download/2432?include=energy,22259,10062
Nr1h4,sagittal,77455032,http://api.brain-map.org/grid_data/download/77455032?include=energy,20186,9971
Nr1h5,sagittal,70300583,http://api.brain-map.org/grid_data/download/70300583?include=energy,381463,NA
Nr1i2,sagittal,71325288,http://api.brain-map.org/grid_data/download/71325288?include=energy,18171,8856
Nr1i3,sagittal,69170186,http://api.brain-map.org/grid_data/download/69170186?include=energy,12355,9970
Nr2c1,sagittal,77455145,http://api.brain-map.org/grid_data/download/77455145?include=energy,22025,7181
Nr2c2,sagittal,71211302,http://api.brain-map.org/grid_data/download/71211302?include=energy,22026,7182
Nr2c2,sagittal,70593328,http://api.brain-map.org/grid_data/download/70593328?include=energy,22026,7182
Nr2c2ap,sagittal,74635583,http://api.brain-map.org/grid_data/download/74635583?include=energy,75692,126382
Nr2e1,sagittal,77464920,http://api.brain-map.org/grid_data/download/77464920?include=energy,21907,7101
Nr2e3,coronal,2434,http://api.brain-map.org/grid_data/download/2434?include=energy,23958,10002
Nr2e3,coronal,2433,http://api.brain-map.org/grid_data/download/2433?include=energy,23958,10002
